x,y
0.1407035175879397,1.2814070351758793
0.7286432160804021,2.457286432160804
0.8391959798994975,2.678391959798995
0.3768844221105528,1.7537688442211055
0.25125628140703515,1.5025125628140703
0.5376884422110553,2.0753768844221105
0.271356783919598,1.542713567839196
0.9899497487437187,2.9798994974874375
0.9597989949748744,2.919597989949749
0.9045226130653267,2.809045226130653
0.5175879396984925,2.035175879396985
0.17587939698492464,1.3517587939698492
0.577889447236181,2.1557788944723617
0.10050251256281408,1.2010050251256281
0.628140703517588,2.2562814070351758
0.34673366834170855,1.6934673366834172
0.6080402010050251,2.21608040201005
0.6733668341708543,2.3467336683417086
0.9195979899497487,2.8391959798994977
0.7185929648241206,2.4371859296482414
0.24623115577889448,1.492462311557789
0.9849246231155779,2.969849246231156
0.15075376884422112,1.3015075376884422
0.7487437185929648,2.4974874371859297
0.9447236180904522,2.8894472361809047
0.507537688442211,2.015075376884422
0.9798994974874372,2.959798994974874
0.44221105527638194,1.8844221105527639
0.12060301507537688,1.2412060301507537
0.23618090452261306,1.4723618090452262
0.9296482412060302,2.85929648241206
0.5477386934673367,2.0954773869346734
0.7738693467336684,2.5477386934673367
0.35678391959798994,1.7135678391959799
0.19597989949748745,1.391959798994975
0.5527638190954774,2.1055276381909547
0.6884422110552764,2.3768844221105527
0.8542713567839196,2.708542713567839
0.4120603015075377,1.8241206030150754
0.4271356783919598,1.8542713567839195
0.4824120603015075,1.964824120603015
0.19095477386934673,1.3819095477386933
0.5879396984924623,2.1758793969849246
0.5226130653266332,2.0452261306532664
0.10552763819095477,1.2110552763819096
0.8944723618090452,2.7889447236180906
0.5678391959798995,2.1356783919597992
0.7638190954773869,2.527638190954774
0.49246231155778897,1.984924623115578
0.9547738693467337,2.909547738693467
0.3165829145728643,1.6331658291457285
0.7839195979899498,2.5678391959798996
0.05527638190954774,1.1105527638190955
0.3065326633165829,1.6130653266331658
0.6331658291457286,2.266331658291457
0.33668341708542715,1.6733668341708543
0.46733668341708545,1.934673366834171
0.20603015075376885,1.4120603015075377
0.31155778894472363,1.6231155778894473
0.32663316582914576,1.6532663316582914
0.47738693467336685,1.9547738693467336
0.06532663316582915,1.1306532663316582
0.5577889447236181,2.115577889447236
0.8040201005025126,2.608040201005025
0.9698492462311558,2.9396984924623117
0.4221105527638191,1.8442211055276383
0.6482412060301508,2.2964824120603016
0.36180904522613067,1.7236180904522613
0.21105527638190955,1.4221105527638191
0.1708542713567839,1.3417085427135678
0.0,1.0
0.18592964824120603,1.3718592964824121
0.7336683417085427,2.467336683417085
0.8190954773869347,2.6381909547738696
0.07537688442211056,1.150753768844221
0.5276381909547738,2.0552763819095476
0.7386934673366834,2.477386934673367
0.23115577889447236,1.4623115577889447
0.592964824120603,2.1859296482412063
0.6231155778894473,2.2462311557788945
0.8241206030150754,2.648241206030151
0.9748743718592965,2.949748743718593
0.48743718592964824,1.9748743718592965
0.2914572864321608,1.5829145728643215
0.542713567839196,2.085427135678392
0.8090452261306533,2.6180904522613067
0.4170854271356784,1.8341708542713568
0.5829145728643216,2.165829145728643
0.8592964824120604,2.7185929648241207
0.30150753768844224,1.6030150753768844
0.4321608040201005,1.864321608040201
0.457286432160804,1.914572864321608
0.16080402010050251,1.321608040201005
0.07035175879396985,1.1407035175879396
0.010050251256281407,1.020100502512563
0.38190954773869346,1.763819095477387
0.6633165829145728,2.3266331658291457
1.0,3.0
0.8844221105527639,2.7688442211055277
0.35175879396984927,1.7035175879396984
0.2763819095477387,1.5527638190954773
0.7989949748743719,2.5979899497487438
0.02512562814070352,1.050251256281407
0.7135678391959799,2.4271356783919598
0.5025125628140703,2.0050251256281406
0.9949748743718593,2.9899497487437188
0.3316582914572864,1.6633165829145728
0.2964824120603015,1.5929648241206031
0.15577889447236182,1.3115577889447236
0.5326633165829145,2.065326633165829
0.3919597989949749,1.7839195979899498
0.7236180904522613,2.4472361809045227
0.9396984924623115,2.879396984924623
0.8994974874371859,2.798994974874372
0.6030150753768845,2.2060301507537687
0.2814070351758794,1.5628140703517588
0.22613065326633167,1.4522613065326633
0.11055276381909548,1.221105527638191
0.5979899497487438,2.1959798994974875
0.914572864321608,2.829145728643216
0.1658291457286432,1.3316582914572863
0.6130653266331658,2.2261306532663316
0.8492462311557789,2.698492462311558
0.6984924623115578,2.3969849246231156
0.135678391959799,1.271356783919598
0.03015075376884422,1.0603015075376885
0.005025125628140704,1.0100502512562815
0.2663316582914573,1.5326633165829144
0.24120603015075376,1.4824120603015074
0.09547738693467336,1.1909547738693467
0.08542713567839195,1.170854271356784
0.020100502512562814,1.0402010050251256
0.3417085427135678,1.6834170854271355
0.05025125628140704,1.100502512562814
0.8894472361809045,2.778894472361809
0.7085427135678392,2.417085427135678
0.4371859296482412,1.8743718592964824
0.8291457286432161,2.658291457286432
0.6834170854271356,2.366834170854271
0.21608040201005024,1.4321608040201004
0.36683417085427134,1.7336683417085426
0.6683417085427136,2.3366834170854274
0.08040201005025126,1.1608040201005025
0.035175879396984924,1.07035175879397
0.7437185929648241,2.4874371859296485
0.9246231155778895,2.849246231155779
0.4472361809045226,1.8944723618090453
0.2864321608040201,1.5728643216080402
0.7587939698492463,2.5175879396984926
0.864321608040201,2.728643216080402
0.1457286432160804,1.2914572864321607
0.8743718592964824,2.748743718592965
0.37185929648241206,1.7437185929648242
0.04020100502512563,1.0804020100502512
0.6934673366834171,2.3869346733668344
0.09045226130653267,1.1809045226130652
0.949748743718593,2.899497487437186
0.5628140703517588,2.1256281407035176
0.04522613065326633,1.0904522613065326
0.3969849246231156,1.7939698492462313
